,phenomenon_time,id_sensor_low_cost_status,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_we,co_aux,co_concentration_we,no_concentration_we,no2_concentration_we,ox_concentration_we,co_concentration_aux,no_concentration_aux,no2_concentration_aux,ox_concentration_aux,pm10,pm25,co_conc,no_conc,no2_conc,ox_conc,id_aq_legal_station
5929,2019-08-19 06:09:37,35,5.798,60.6694641113281,19.5973425292969,317.138671875,2.9296875,231.719970703125,6.2255859375,229.06494140625,7.598876953125,427.18505859375,78.369140625,175.085307459677,-29.3016999135375,57.4916689116379,97.4995627332089,170.555275537634,9.70772603754941,27.8597252155172,26.8572906949627,,,,,,,9625
5930,2019-08-19 06:11:35,35,5.798,60.6275024414062,19.6670556640625,317.230224609375,4.39453125,231.719970703125,6.9580078125,230.072021484375,9.063720703125,428.741455078125,78.277587890625,178.967930947581,-29.0755320914649,57.4916689116379,105.015085704291,170.326885920699,13.3264111907115,32.6886584051724,37.7889604710821,,,,,,,9625
5931,2019-08-19 06:13:35,35,5.792,60.6084289550781,19.7474938964844,318.878173828125,5.401611328125,232.5439453125,6.866455078125,229.888916015625,8.4228515625,430.2978515625,80.474853515625,182.850554435484,-25.0045112941576,62.92421875,103.648626982276,175.808236727151,15.8142572335104,32.0850417564655,33.0063549440299,,,,,,,9625
5932,2019-08-19 06:15:40,35,5.798,61.9664611816406,19.8118444824219,319.88525390625,5.31005859375,233.917236328125,8.331298828125,230.712890625,9.1552734375,433.9599609375,82.3974609375,191.986139112903,-22.5166652513587,71.9784684806035,109.797691231343,180.604418682796,15.5880894114377,41.7429081357759,38.4721898320895,,,,,,,9625
5933,2019-08-19 06:19:35,35,5.804,60.4291381835938,19.9351831054687,318.603515625,5.401611328125,232.72705078125,7.415771484375,229.6142578125,8.60595703125,428.558349609375,79.833984375,178.51115171371,-25.6830147603755,64.1314520474138,101.598938899254,174.209509408602,15.8142572335104,35.7067416487069,34.3728136660448,,,,,,,9625
5934,2019-08-19 06:21:34,35,5.795,60.9059753417969,19.9941711425781,317.230224609375,3.2958984375,232.5439453125,6.866455078125,229.248046875,8.4228515625,425.445556640625,75.8056640625,170.745904737903,-29.0755320914649,62.92421875,98.8660214552239,164.160366263441,10.6123973258399,32.0850417564655,33.0063549440299,,,,,,,9625
5935,2019-08-19 06:23:34,35,5.801,61.7146911621094,20.0638842773438,316.0400390625,2.5634765625,233.09326171875,8.331298828125,232.177734375,10.711669921875,432.037353515625,81.6650390625,187.189957157258,-32.0157137784091,66.5459186422414,120.729361007463,178.777301747312,8.80305474925889,41.7429081357759,50.0870889692164,,,,,,,9625
5936,2019-08-19 06:25:37,35,5.798,61.1653747558594,20.1228723144531,316.7724609375,2.838134765625,231.4453125,5.950927734375,228.607177734375,7.415771484375,424.62158203125,77.08740234375,168.690398185484,-30.2063712018281,55.6808189655172,94.0834159281716,167.357820900538,9.48155821547678,26.0488752693966,25.4908319729478,,,,,,,9625
5937,2019-08-19 06:27:40,35,5.798,62.2182312011719,20.1872229003906,315.032958984375,0.3662109375,233.642578125,9.429931640625,229.705810546875,9.063720703125,429.931640625,80.01708984375,181.936995967742,-34.503559821208,70.1676185344828,102.282168260261,174.666288642473,3.37502701951581,48.9863079202586,37.7889604710821,,,,,,,9625
5938,2019-08-19 06:29:36,35,5.798,62.0313110351562,20.2354858398438,314.483642578125,-0.3662109375,232.818603515625,8.148193359375,228.8818359375,7.965087890625,425.628662109375,75.439453125,171.202683971774,-35.8605667536438,64.7350686961207,96.133104011194,163.246807795699,1.56568444293478,40.5356748383621,29.5902081389925,,,,,,,9625
5939,2019-08-19 06:33:37,35,5.795,60.3681030273438,20.3534619140625,314.666748046875,1.28173828125,230.52978515625,5.584716796875,227.691650390625,6.683349609375,421.875,72.784423828125,161.838709677419,-35.4082311094985,49.6446524784483,87.251122318097,156.62350890457,5.63670524024209,23.634408674569,20.0249970848881,,,,,,,9625
5940,2019-08-19 06:35:35,35,5.798,59.7730102539062,20.4231750488281,316.95556640625,1.0986328125,228.973388671875,3.47900390625,227.60009765625,6.866455078125,420.318603515625,70.587158203125,157.956086189516,-29.7540355576828,39.383169450431,86.5678929570895,151.142158098118,5.18436959609684,9.75122575431034,21.391455806903,,,,,,,9625
5941,2019-08-19 06:37:38,35,5.798,59.7310485839844,20.4821630859375,313.8427734375,0.091552734375,229.888916015625,4.57763671875,229.522705078125,8.4228515625,418.487548828125,68.66455078125,153.388293850806,-37.4437415081522,45.4193359375,100.915709538246,146.345976142473,2.69652355329792,16.9946255387931,33.0063549440299,,,,,,,9625
5942,2019-08-19 06:39:40,35,5.798,60.1773681640625,20.5411511230469,315.765380859375,1.556396484375,230.52978515625,5.035400390625,227.691650390625,6.591796875,417.48046875,67.93212890625,150.876008064516,-32.694217244627,49.6446524784483,87.251122318097,144.518859206989,6.31520870645998,20.0127087823276,19.3417677238806,,,,,,,9625
5943,2019-08-19 06:41:39,35,5.798,59.0215148925781,20.5894140625,315.85693359375,0.0,229.339599609375,4.119873046875,228.69873046875,7.87353515625,414.55078125,67.657470703125,143.567540322581,-32.4680494225543,41.7976360452586,94.7666452891791,143.833690356183,2.4703557312253,13.9765422952586,28.9069787779851,,,,,,,9625
5944,2019-08-19 06:43:33,35,5.798,59.093994140625,20.6591271972656,316.497802734375,0.91552734375,229.339599609375,4.0283203125,229.705810546875,9.063720703125,418.39599609375,66.192626953125,153.159904233871,-30.8848746680459,41.7976360452586,102.282168260261,140.179456485215,4.73203395195158,13.3729256465517,37.7889604710821,,,,,,,9625
5945,2019-08-19 06:45:33,35,5.798,59.3572082519531,20.7127526855469,316.680908203125,1.007080078125,230.16357421875,4.852294921875,228.240966796875,7.14111328125,416.015625,67.657470703125,147.221774193548,-30.4325390239007,47.2301858836207,91.3504984841418,143.833690356183,4.95820177402421,18.8054754849138,23.4411438899254,,,,,,,9625
5946,2019-08-19 06:47:33,35,5.798,58.6209716796875,20.761015625,313.568115234375,-1.28173828125,230.621337890625,5.767822265625,232.269287109375,11.53564453125,420.7763671875,71.4111328125,159.098034274194,-38.1222449743701,50.2482691271552,121.41259036847,153.197664650538,-0.695993777791502,24.8416419719828,56.2361532182836,,,,,,,9625
5947,2019-08-19 06:49:34,35,5.798,58.6171569824219,20.8253662109375,314.117431640625,0.274658203125,230.52978515625,5.035400390625,229.98046875,8.514404296875,419.12841796875,69.854736328125,154.987021169355,-36.7652380419343,49.6446524784483,104.331856343284,149.315041162634,3.14885919744318,20.0127087823276,33.6895843050373,,,,,,,9625
5948,2019-08-19 06:51:39,35,5.798,59.8798217773438,20.889716796875,316.314697265625,0.732421875,230.072021484375,5.035400390625,228.69873046875,7.87353515625,416.839599609375,67.19970703125,149.277280745968,-31.3372103121912,46.6265692349138,94.7666452891791,142.691742271505,4.27969830780632,20.0127087823276,28.9069787779851,,,,,,,9625
5949,2019-08-19 06:53:33,35,5.801,60.1392211914062,20.9487048339844,316.40625,0.457763671875,230.438232421875,5.218505859375,229.339599609375,8.056640625,416.839599609375,66.650390625,149.277280745968,-31.1110424901186,49.0410358297414,99.5492508162313,141.321404569892,3.60119484158844,21.2199420797414,30.2734375,,,,,,,9625
5950,2019-08-19 06:55:38,35,5.801,60.4443969726562,21.0130554199219,315.3076171875,-0.732421875,231.99462890625,6.683349609375,230.804443359375,9.70458984375,422.05810546875,74.249267578125,162.29548891129,-33.8250563549901,59.3025188577586,110.480920592351,160.277742775538,0.661013154644269,30.8778084590517,42.5715659981343,,,,,,,9625
5951,2019-08-19 06:57:38,35,5.795,59.3190612792969,21.0774060058594,317.047119140625,0.457763671875,230.16357421875,4.7607421875,228.057861328125,7.232666015625,416.56494140625,69.122314453125,148.592111895161,-29.5278677356102,47.2301858836207,89.9840397621269,147.487924227151,3.60119484158844,18.2018588362069,24.1243732509328,,,,,,,9625
